X,Y,Label
-16.214218,45.513454,21
-25.03882,-39.281605,4
24.260584,-6.3778358,0
-46.69988,4.248498,22
0.39673993,6.197946,8
36.696712,-19.975332,15
27.524542,33.78044,5
2.927848,-14.057383,23
-46.144215,-1.5667654,0
6.271076,22.23281,26
-18.934292,-50.08089,4
45.86554,-14.828272,15
-24.288456,45.29162,21
-9.6512985,30.756214,21
-25.264513,12.546135,21
-25.64318,-51.626495,4
49.669796,-14.0338545,15
-14.495928,-25.690968,8
-36.734726,9.248517,20
22.997118,-47.51181,18
-3.0156689,-29.111616,8
-13.340198,-44.420147,4
28.605812,46.321,8
-30.58967,34.55535,19
-2.0891192,24.314938,24
-8.393095,23.461832,21
-15.966167,-45.887573,4
41.661114,4.334422,1
-25.404228,-51.28256,4
-36.359077,33.18656,21
2.6177068,18.331142,26
6.399587,13.524163,1
-22.728977,-46.933838,4
-46.612156,25.820663,7
-24.948193,40.223797,21
-18.239302,34.656254,21
50.811768,-15.316102,15
-21.405039,34.983852,21
31.391836,-1.907485,28
19.665682,-47.414356,18
-47.910973,-33.60698,25
-13.594623,48.376545,21
4.482037,-7.7058716,21
37.61952,-42.241592,27
-41.65228,-24.340923,11
4.6610475,0.7782872,17
-4.036061,38.635498,19
-42.962395,-23.534616,11
26.33399,-8.918557,11
-33.2611,-6.4044776,7
27.091194,-20.718388,12
-20.214468,-24.285746,5
21.088346,11.923621,19
-6.3854117,5.7536654,10
-17.41105,23.22341,8
-16.029123,30.137005,21
-1.2338271,51.84425,6
-15.529559,-31.264774,8
-46.332912,23.592209,7
-11.846315,38.543346,21
-53.843315,-2.7367988,21
-21.797789,9.797991,20
-30.164003,-0.37598878,0
13.19798,-22.250679,25
16.787737,26.975988,26
-5.6679153,26.005638,21
1.2319511,26.919407,2
-17.641916,33.586983,21
2.1336606,17.568554,2
-38.32045,36.00421,11
1.4958545,21.678978,21
-28.299887,-2.3418798,0
10.304968,10.174012,17
-18.49021,31.186079,21
-52.238613,-18.798836,16
-46.229225,2.3735433,22
-45.30006,-34.29388,19
55.30114,-12.534084,9
-8.318773,4.449765,10
30.108011,51.3867,14
-5.2177596,-28.772915,8
-9.635556,14.677507,3
-18.082064,-8.28184,8
40.09219,12.753443,1
21.62063,-52.601246,18
37.081654,-20.321045,15
5.6373296,-16.824638,12
10.712942,27.448828,26
-3.290447,-30.625702,8
8.11149,-12.022913,15
-43.372253,-20.674307,11
10.5260725,-20.292248,15
40.81573,-22.610783,8
2.094089,-45.31161,8
-42.161163,-27.770926,11
-21.987038,7.8731403,20
-45.12593,-27.776503,11
-14.011116,-16.580984,8
-13.993736,-10.246649,2
-45.951138,27.44141,7
38.013683,17.71733,1
32.897766,51.027588,14
22.509954,-20.75145,12
-26.582787,43.012062,21
30.245668,6.915512,8
-4.271032,-23.486715,8
13.562095,39.358784,28
-47.839382,-3.8752906,22
12.603659,17.340792,28
54.786156,-16.204647,15
20.706114,-26.422415,8
-6.784899,40.872364,21
34.905834,-0.5226553,8
-15.119721,39.30049,21
6.619147,-39.33468,12
-26.343071,-2.5131507,21
-39.83607,15.805809,7
-13.106216,-45.59197,8
54.487694,-16.15688,15
13.0720625,-9.006429,8
-17.70247,-5.348775,4
-54.979553,-2.1543534,21
-20.558899,11.481972,20
8.007638,19.949055,23
-47.936306,-18.706568,17
-31.85275,-1.8637805,15
30.35205,50.28171,14
-31.007317,-8.505013,0
-2.1155095,-27.705687,11
36.792835,5.2405987,1
-52.08357,-25.191988,11
0.9345103,-19.48639,8
-34.50243,35.083317,7
28.493643,16.135553,21
-5.079447,36.31445,21
51.351437,-19.649624,15
-7.0929313,-43.229816,8
-28.546555,28.49259,16
-18.094242,-12.0096,0
51.489235,-14.9127245,15
-28.364264,-51.157192,4
-12.0897455,-1.3678448,23
-24.223852,-25.023422,16
-4.1273026,43.34338,21
43.70918,10.901496,1
18.85827,-8.985302,22
4.6968207,1.1770318,13
28.106628,16.297392,21
-12.321481,-3.7769692,24
2.4789016,6.1054783,17
22.349457,15.494178,1
18.613543,-9.631363,17
-43.936768,-18.241854,11
45.871014,17.08927,1
10.821623,12.540016,1
-53.627014,-20.535202,12
11.579926,-5.84075,21
-25.020678,28.902552,21
-8.416593,-21.488014,8
-25.642078,40.270416,21
34.237812,48.62862,22
18.07152,-48.15061,18
35.30795,16.995775,1
-8.398104,27.99794,21
-11.898596,15.319058,3
42.971703,13.161593,1
-49.21277,19.382616,7
-24.50265,-42.044678,21
4.355512,3.144247,17
-4.666282,0.7161936,12
-35.164917,-38.54235,4
2.3291037,31.242468,21
7.323077,-39.315228,14
-17.259119,-2.590814,24
-28.531975,-18.369658,28
4.3981667,55.099613,6
-41.969105,-23.225183,11
26.984169,-15.293432,12
-4.3551645,-45.42039,8
-6.967264,-21.689623,8
-10.086004,-31.027843,8
-44.79528,23.637358,7
-15.149845,-18.791086,8
15.144744,-30.31256,12
40.366367,-43.30122,27
-32.79649,32.648502,21
7.4136043,8.881038,17
-48.41717,-25.831861,11
-19.185633,30.693483,21
-46.484715,16.946268,7
43.166763,-12.254911,15
23.189089,48.203423,21
-7.7168245,28.808722,21
-33.870502,1.736995,0
-11.630541,-42.907413,8
56.533375,-14.907329,15
-10.181478,-23.23938,8
-48.257774,-20.85322,11
-8.465865,-32.773094,8
0.6299283,4.0784836,28
38.93617,-10.297845,12
-20.089445,8.380813,20
3.2041242,20.441908,2
-45.840355,-30.82751,11
-13.569285,-0.091130726,21
-13.7631235,-24.592846,8
-27.037321,-46.329525,4
-12.441945,-8.581703,8
2.110062,-43.13693,8
-45.507076,26.215342,7
-3.5123825,-19.14113,8
24.012804,6.275164,28
-36.74062,23.81693,7
-11.460354,-30.00646,8
-33.190533,1.5178461,21
-29.752644,29.074938,0
-37.0185,2.4703743,21
-23.528769,-42.64223,4
4.8507714,1.9486187,13
-48.37046,24.707054,7
24.09366,-15.844165,4
7.5034704,19.049385,2
13.198432,11.25357,17
-33.952545,-3.9120848,0
-33.139977,20.065334,7
20.564007,36.2139,5
-17.632357,-23.54056,8
-40.657955,9.899313,7
-13.3855505,-4.7186446,1
-15.843969,-5.5295672,24
1.9565469,20.301903,20
4.3536086,1.0337646,16
-43.94588,22.859158,7
0.59599954,-19.61295,8
-22.389679,-48.471764,4
-23.24842,-39.637215,4
-48.83778,-0.23059611,22
51.551785,-9.541352,15
14.874481,41.76415,9
-8.797076,27.934942,21
22.643955,-42.648518,8
-24.895159,44.37217,21
22.07341,-44.657143,5
20.397314,-51.499504,18
-36.605656,-38.122498,4
-24.778473,22.639471,21
2.2570193,-24.05894,8
-22.576347,37.3985,21
43.38228,-16.205894,15
30.777695,34.969246,5
49.73405,9.144813,27
-18.38028,-51.140316,4
-47.15818,0.7758746,22
-9.703197,34.432663,21
-37.24979,-19.184975,11
40.0273,-10.46494,15
17.641157,1.4586561,10
-13.900161,13.0229435,21
-26.354633,3.606499,20
-12.809871,39.740864,21
-26.027481,-48.590157,4
43.244682,23.724014,8
-40.176666,11.393103,21
25.479809,-9.769675,28
33.649292,46.960453,11
-8.024792,48.26955,21
-26.250107,9.4089575,8
53.93216,-20.591085,15
-10.465961,-17.648146,8
33.103714,9.31799,1
27.329544,30.729425,5
-11.105464,32.412525,21
31.00356,11.493112,19
-49.11438,21.913448,5
-33.72423,30.082113,21
-10.126357,45.94008,21
47.0058,-7.9460626,15
9.696891,31.446913,21
29.612144,49.47641,14
18.603863,3.078603,21
30.52712,10.817644,19
-3.2170012,-10.206879,8
-38.197998,-36.364258,4
-20.197817,6.6619296,8
-35.031654,32.09992,21
3.7456431,51.706608,21
22.11021,-22.728846,20
-22.3721,42.787716,21
-2.6298676,-39.202408,8
2.8187873,31.556751,26
-21.506485,32.01868,21
-37.44022,-5.5815425,27
18.317316,-30.81108,12
-20.871717,18.3916,18
-35.293324,35.224545,21
-23.282822,-45.393684,4
-25.339836,-49.344604,4
15.535354,-5.830934,23
8.001303,-23.888025,25
-28.705532,-3.5801158,0
0.37963724,-14.687969,8
-39.301918,-26.900333,11
53.615185,-22.92377,15
22.470806,-52.583073,18
-39.07611,21.575169,7
-40.331547,20.703054,7
34.36056,-23.5489,12
3.5136018,-35.18085,12
-8.849733,-3.9090252,3
-12.672542,27.07629,21
42.34419,-43.197666,27
41.31689,16.857813,1
-18.78535,-20.666214,8
5.56784,20.48528,26
-19.795776,-22.585068,8
-19.754263,4.6581116,5
12.73092,-31.160463,12
40.477386,25.843344,1
40.502823,24.82665,23
32.30703,-13.11192,27
-13.053707,-36.810318,0
-21.992846,-48.833958,4
36.10379,19.507292,1
48.65266,-17.204462,15
27.318727,-26.682314,12
-44.310036,-21.316265,7
-41.395344,-31.005138,11
20.645998,-3.3742237,28
-7.934876,-20.032053,8
-8.875215,-28.404541,8
29.517532,-8.014869,15
-11.193621,29.357243,21
27.927498,35.03759,5
16.886618,26.479479,1
9.80339,-17.688461,25
-45.3964,0.97348166,22
-2.7595294,-21.175547,8
7.582511,56.640022,6
-15.318873,-5.8680296,24
0.7034969,21.747149,21
41.523975,14.878885,1
-6.3085175,50.257328,21
26.142525,-3.0214841,28
30.044262,33.77759,5
-9.044726,45.599503,21
44.14731,-9.6179085,15
-24.42838,45.23839,21
12.018608,-8.14912,23
-39.59815,-27.677265,11
-48.7825,18.067705,7
-10.397743,3.4605448,10
-21.325901,-14.537975,8
11.200482,-30.83067,12
-5.7648926,44.229,14
44.561905,16.266273,1
10.541971,-2.2936857,23
7.680062,2.5316339,23
42.90974,12.800453,1
-11.718096,14.353009,3
31.321125,13.525169,1
1.8416042,-11.94444,3
-13.284376,-31.3752,8
24.157772,-30.356192,12
-21.928833,-45.88635,12
30.958138,13.075497,1
19.848724,-3.817558,28
0.5106611,-39.174152,8
-0.44120073,-16.215334,8
10.773875,-22.834513,25
46.929153,3.862074,15
-10.8800125,-31.372282,8
8.370374,6.182764,17
-45.460926,-20.153065,11
28.128153,-19.164612,1
33.793594,12.38391,1
-18.04081,-24.850197,8
41.206493,10.755239,1
-5.1138515,-19.937773,8
-14.109401,-4.0314846,24
22.917473,49.786762,21
-41.13888,9.584436,22
-12.074473,-19.706669,8
-22.366123,-4.3212914,8
-11.934048,17.559502,3
28.569033,10.951895,1
-39.809883,-17.39613,11
-24.417877,-51.791264,4
-15.914448,23.145916,5
-49.66997,-28.087677,11
42.357994,-43.300976,27
-27.604328,-0.53235954,0
-4.1543145,12.003202,10
50.80736,-15.942549,15
21.993773,-22.978598,12
-18.456747,48.285473,21
9.216603,45.71711,6
0.59743685,-36.657063,8
-45.701794,24.625387,7
14.475777,-31.043278,12
30.029844,52.360348,14
33.8738,-43.47964,27
18.686842,-47.949047,18
48.514805,-19.98511,15
27.025354,8.075597,1
-13.666739,12.213643,3
36.822342,50.51482,14
1.8076366,-47.97458,8
4.473906,7.539163,14
50.502396,-12.4278145,15
30.245344,49.65713,14
-15.618605,13.366128,3
-49.984177,-3.786514,22
25.473583,-8.28929,19
6.5400453,38.08464,21
-32.48469,-4.4317913,0
24.825735,-48.121323,18
25.332312,11.533334,1
14.264515,-22.879395,12
-22.961836,-2.5631788,4
-22.589333,33.5677,21
-7.494856,-25.508223,8
44.814663,11.517519,1
1.6732906,20.154284,2
-15.024709,-26.220959,8
-25.902637,-2.9829526,8
18.733006,-48.10034,18
49.33727,17.397573,1
19.576986,-23.495995,12
-16.448078,25.21666,21
-36.333927,22.111048,7
28.135752,-24.781342,12
-30.26995,-10.943939,0
48.715668,-4.6757665,15
-24.38784,-43.441994,4
-18.787588,-44.6765,4
40.283607,14.180828,1
10.621354,27.182081,21
-30.4471,1.1364964,0
-7.921378,15.180324,1
-16.779097,-4.1557426,8
-24.689419,-37.91434,4
49.637405,-19.075712,15
-6.7858224,27.423105,21
5.3996572,31.201033,21
-0.6116714,-21.43033,8
-48.100655,-2.5004485,7
19.61297,10.473844,19
3.0796232,-45.65884,8
21.860672,-33.05748,12
47.696033,-12.351495,15
1.702493,16.086245,17
3.0919046,1.6936795,13
44.331738,-19.551958,15
-28.993017,-19.496626,16
-16.372303,-26.678612,8
-24.229158,41.98863,21
-31.104635,-0.8172216,24
-22.124355,-13.870412,21
-39.8518,-14.874148,21
-14.623035,-1.8936319,5
46.33269,0.15321437,15
20.933247,-31.504301,12
11.225259,-3.8746743,23
2.4645677,-16.158848,8
9.138185,-22.64056,25
28.470974,31.757463,19
-29.808043,35.968,21
-2.3885298,28.002338,21
23.08477,13.391894,19
17.407967,22.849625,28
26.625101,51.354008,14
41.869644,-36.796947,15
20.242249,-47.810234,18
-17.405836,-53.26869,27
-47.50603,-18.26262,28
-10.663521,34.988922,21
31.887922,34.886578,5
39.981216,-38.837868,27
-26.16372,-5.5493135,12
-45.43905,-22.195787,11
-7.2403564,7.7154183,21
20.122255,10.391239,19
39.50452,4.557936,1
12.074504,-6.1889343,23
15.285231,-22.872404,12
43.488167,7.78618,1
18.38248,5.2654343,19
-12.207167,-33.837494,8
14.1720085,-6.316684,23
-35.174896,-23.889442,11
-45.937958,-5.8793497,4
23.206156,14.275571,1
-7.365833,-34.648132,8
25.12877,-48.937656,18
34.11939,50.027016,8
0.2332268,18.034088,2
-8.30873,1.7849606,10
16.252998,-24.180645,25
-21.385456,25.25035,21
-35.481567,35.9215,21
14.189439,27.922546,26
-25.051249,7.9862685,20
29.535688,-7.1826434,28
-46.59754,-31.363455,11
41.744274,-36.063694,27
-39.28964,27.968609,21
-22.275192,23.609434,21
28.086996,11.793141,1
24.788216,-24.445415,12
7.594658,31.6157,21
-31.76879,-17.712183,17
-13.7797785,39.75643,21
-22.321808,9.054187,20
-4.4674172,-15.482072,8
-54.89206,-2.4662516,22
-8.167895,3.641606,10
-48.727585,-1.4142469,22
-10.001899,13.966195,3
-9.280788,49.866158,21
18.972256,-47.532413,18
-50.853676,-22.81723,11
-15.894495,34.783627,21
-43.426094,23.245863,21
-17.22067,-33.268414,8
-39.86998,3.9414122,22
-18.086863,-48.63056,4
-23.865667,-39.76163,4
46.89292,4.2010164,1
-34.007153,36.801685,21
27.1637,12.501555,6
22.593082,32.827618,8
7.980088,7.183575,19
-23.681644,22.291286,21
-28.62486,2.9755056,21
-2.7215345,-24.126675,8
2.634628,-0.69101596,13
-0.48630476,-47.70633,8
19.64583,-47.85358,18
5.4827065,-18.100378,1
-52.22686,17.41709,7
30.687706,16.813135,1
-22.154436,-41.985767,4
39.41769,-40.97808,27
4.988973,3.6196444,2
-53.264755,-3.0676985,1
-13.304455,15.773624,3
-15.791372,-16.61983,8
-5.305593,-29.924831,8
37.911934,-41.558964,27
30.160135,55.981495,7
2.3599026,56.44887,20
-11.638416,34.982735,21
-50.45101,1.3731023,21
-6.2008176,44.814545,21
-0.3213009,-31.070375,8
-53.876785,-2.0242248,22
19.886753,-47.97265,18
52.710842,-20.105,15
-23.816523,-26.234375,8
-7.141852,42.13421,21
15.416116,26.337019,26
10.876678,-36.5422,8
-14.1784315,38.36032,21
-13.977906,-4.9376693,24
10.112487,-36.94752,8
-49.010647,17.975676,7
11.787672,-31.129234,24
13.890216,27.627254,26
-2.2716036,-17.538387,8
13.110621,-28.723524,5
-5.753538,-12.504854,8
-17.23742,-13.764755,24
-14.323941,-12.676089,8
-13.031711,-31.189608,8
-11.703165,31.815025,21
44.885952,-14.360568,15
-1.7442044,49.04944,21
-11.930414,-42.765934,8
51.0402,-13.764648,15
-52.93558,-5.03634,22
-5.9705453,-18.703411,8
-23.707834,29.395018,21
-50.88926,-24.399279,11
-11.098185,-41.45277,8
-2.6756892,12.287988,14
51.422478,-21.619295,15
32.243587,2.7991507,1
-4.4865427,38.52675,21
19.19045,25.730984,1
3.6805804,-14.497924,8
-20.689703,-45.635815,4
49.30353,-16.899363,15
-39.953587,-20.85891,11
1.9736087,17.651115,2
-27.041513,42.844826,21
-15.333586,32.333946,21
48.26725,4.7000065,1
-16.847887,47.907738,21
-5.8974376,0.7584499,10
44.938118,-19.17413,15
-50.26384,20.409784,7
-40.15656,16.68515,23
-41.071625,-24.636847,11
-9.947463,23.530508,21
18.379522,25.534782,26
33.0418,11.817913,1
18.513124,25.686676,26
3.5856936,12.938061,2
46.968903,-8.760526,15
-7.4000506,13.626818,19
19.211704,-23.858608,12
-3.5261824,-34.33597,8
-5.1638484,2.6862156,14
-5.2545314,46.600765,21
18.856882,7.9292355,19
-16.36655,33.530933,21
-1.8113925,38.847267,8
-47.48183,16.350817,7
25.833838,50.32106,14
-44.51972,-27.860083,11
0.95988005,-14.653905,8
47.252785,-16.74379,15
44.810642,5.172338,1
-11.161589,43.141613,21
-27.442862,-4.142872,23
0.17803341,-21.73053,8
16.662077,7.1728215,19
16.513353,26.002834,23
1.0123225,-28.74873,15
17.955654,-50.805134,18
-17.693218,-52.27556,4
26.85778,-6.058637,28
40.93421,-24.191742,15
-16.86399,-29.187943,8
25.890284,-26.43242,12
31.96339,-39.050663,23
48.103348,-3.9082298,15
-23.557953,-38.43323,4
3.0858266,16.962677,2
0.60872793,-29.187466,8
41.934135,-8.522941,15
-17.597574,33.963093,21
42.613598,11.449299,1
-46.682266,-18.281519,11
-42.608017,16.90193,0
41.07239,22.007347,1
18.187757,-33.76051,24
6.6477757,55.74852,6
-10.779474,-26.151037,8
29.648874,2.1315901,1
18.319853,13.402115,19
50.05147,1.7116973,15
-21.386255,-25.309816,8
19.866457,12.101221,19
-40.395535,21.516293,7
36.4746,5.595391,1
5.781186,21.639042,2
31.203077,36.388916,15
48.486473,-17.924496,15
-50.398693,3.1634903,22
-19.101553,21.111841,8
-48.304054,19.547653,7
-30.229877,-17.79917,10
-5.750633,-33.80909,8
27.741758,31.339373,12
-23.127388,19.939688,21
12.489707,-34.906223,12
-8.819132,-11.052799,8
5.305522,-25.695293,1
-17.119577,-21.249153,8
18.842077,9.403258,19
-24.347374,33.31709,21
-18.42225,46.203915,21
37.576584,-19.610168,12
-13.909816,28.935452,21
18.173082,-44.52111,25
13.6403055,13.912599,6
-23.64977,-49.359837,4
41.115208,-38.220085,15
8.002664,-35.993225,12
-12.052295,-31.562069,8
36.795067,18.991625,1
-46.301453,27.375332,21
-3.8001118,-4.597391,1
-37.231007,35.65538,21
17.436262,28.704649,26
9.548432,-21.972046,25
-50.527534,-27.930143,11
9.8168745,51.81134,6
48.90854,-4.864389,15
-14.461087,-45.170486,4
9.958143,-22.611204,25
-42.106804,19.670622,7
-13.370012,15.484885,9
-41.517403,-25.854225,11
-42.629707,-29.30202,15
-24.623522,-47.382603,4
1.7107025,-0.9292545,13
-23.61,6.22073,0
-47.622284,-16.52686,11
28.707592,9.7549515,19
35.477028,32.81509,5
33.42368,-44.10707,27
3.994047,-25.156227,1
53.865223,-15.296764,15
-49.686176,-3.2216947,22
22.637835,-34.905552,8
27.575848,-5.490273,28
-38.17423,28.840189,7
-25.269325,11.607936,21
22.30732,-0.8233504,23
-49.35863,21.19233,7
-51.62074,-4.771268,22
-18.957558,37.11331,21
-45.94645,-27.766434,11
-46.99762,19.106586,7
-49.36661,-25.206047,11
29.196667,30.094257,5
-23.39282,-40.362362,4
15.507588,25.614681,26
-19.430243,-16.443249,8
39.191654,14.514571,1
-13.602755,-43.16144,4
27.913782,11.191603,21
20.992609,-29.372143,12
28.541721,-2.404144,28
48.109226,-16.99241,15
8.100493,-16.368464,19
-0.72635806,-9.980835,11
14.070954,25.359114,26
-12.8785095,45.938828,21
23.42732,36.01781,21
-47.854034,-19.46207,25
21.761494,-23.315718,12
15.213639,15.1510105,19
-23.040642,24.008194,21
-51.49066,-1.0498421,22
35.13729,43.16331,1
-45.940727,-7.5589576,16
32.85293,-40.291092,27
21.437054,24.915167,1
33.045025,-3.2483227,2
-11.04272,-41.773243,8
52.55268,-22.357626,15
-5.3842936,4.927955,10
-19.541304,25.536432,21
37.290993,-41.95556,27
-29.154999,-4.4964256,0
-29.830246,3.1294863,0
-47.681515,-16.327682,11
-13.5724,-7.4721856,8
10.757116,-4.252868,23
-33.54544,1.1834877,21
-50.095512,-3.1767344,11
-2.3048003,-16.077202,8
-0.5047809,-18.97096,8
5.6893644,50.339333,19
27.918583,-2.5047455,28
-16.931738,34.37545,21
6.1649184,-0.0057395143,11
-6.0222816,4.042295,24
-10.6615505,-45.4099,12
14.890262,30.317905,26
15.089981,30.273067,26
48.941757,0.8579153,1
-12.839427,-18.742405,8
-11.615537,14.225704,3
14.645285,28.726423,1
1.0983448,28.307295,21
-47.86224,21.203932,7
28.13951,54.333645,14
11.626713,8.679577,8
-26.722399,39.67917,21
43.044582,8.998181,1
5.231565,-25.420954,8
19.449118,-27.941322,12
52.90782,-18.852896,15
18.000843,-24.207952,24
19.72315,-49.908737,18
-9.870236,13.137074,8
-11.310434,1.9019077,24
12.020938,-36.815968,12
-19.672253,-23.846382,8
21.160221,-50.11071,18
43.293697,-7.921717,5
27.018755,11.067969,19
22.603834,-4.9499307,28
28.902273,52.437607,17
-24.922117,41.034092,21
-14.779744,21.465752,21
41.425816,-36.512726,27
-48.000202,-4.5045524,28
-8.470527,-34.52544,8
-5.284899,9.350926,26
-34.95462,2.731837,0
18.33024,9.378639,19
-34.059944,4.795026,21
1.1573219,-9.225349,8
13.03022,-39.343517,12
39.439148,-40.22034,27
7.062296,54.576015,6
-45.045605,23.12648,7
46.967907,-15.63064,15
-20.875912,21.33173,21
10.460285,3.866822,17
0.5104961,-2.3538733,13
47.120335,-7.615362,15
-17.398691,47.217194,6
32.90733,50.52016,14
-2.8295372,4.327877,13
-38.110672,-36.48347,11
30.809351,46.253616,14
47.900238,-6.94341,15
48.29126,-19.224365,15
2.1616907,-21.0205,8
-44.362934,-32.83873,12
-18.34251,-27.705353,8
9.935872,-35.63327,8
-15.109493,35.73532,21
48.825634,-17.073812,15
-28.533903,-6.9719725,14
22.642464,-51.471054,18
-26.6197,-0.5286598,0
-29.686804,-20.635078,8
26.020987,32.965492,5
-9.550758,-12.4486885,21
36.343212,33.624462,5
8.984415,-31.860914,12
-38.134727,-17.581205,11
32.34449,46.03849,14
-13.71918,42.009644,21
-47.33387,23.012726,7
-50.196484,18.22724,7
34.505764,54.41789,21
29.484968,30.05592,15
30.539974,-0.7727419,1
-15.493831,-3.3795912,24
25.051603,-33.555046,12
-26.599567,-23.858418,8
26.613745,-42.4055,15
-13.759247,-43.56227,8
24.946127,-13.24455,12
-36.95298,-16.26355,12
-36.596397,-4.552097,15
-26.248535,-19.80768,8
-35.646046,-1.9044344,0
-35.237877,35.971832,21
30.879385,54.364483,14
49.635994,-18.273787,15
-9.857509,31.72868,21
31.595055,11.060243,1
18.64902,25.21145,28
20.180351,8.409772,28
22.48549,48.725204,21
38.729794,-40.324623,27
-0.6165018,-5.4281807,0
18.556097,-28.24238,12
-46.43624,-30.23901,11
-36.846043,-4.728213,8
-20.909985,-14.335701,8
-24.048485,-49.546825,4
2.190141,-2.0198827,12
52.238182,-19.65663,15
32.453087,11.42752,1
-3.5489383,4.6076775,10
18.535324,9.423443,19
40.75064,-37.87081,27
44.0838,10.239899,1
29.36852,-7.929166,28
-0.10375067,-13.946827,8
-38.73513,-17.870804,11
-8.55888,-13.377835,23
-24.349382,-33.40062,4
12.154649,-29.531956,12
-35.274487,-39.595425,4
-9.44467,-44.357925,8
-38.261868,-22.211037,11
18.327034,6.7498546,19
55.18247,-17.881916,15
41.6971,-35.35675,15
42.402294,-20.037102,15
-10.1495285,-45.796085,12
32.484962,-44.375767,18
-17.681526,-8.798272,8
6.6688313,39.23293,21
-6.097254,21.973787,23
-7.1832476,4.3859816,10
-50.71433,-21.410778,11
8.343392,-11.98871,5
30.728472,0.6461915,21
6.3509145,-8.700231,19
-2.740596,-39.335224,15
29.816061,-9.729205,24
-29.727152,-19.32052,16
-49.94724,18.867247,7
-6.475838,4.284691,10
-28.165413,18.300291,22
2.9618795,54.93607,7
-9.9717245,-29.318674,8
28.978424,18.663847,1
38.05888,20.63871,1
34.86753,20.607168,1
-14.597158,34.890984,21
-39.73738,3.0135174,20
-8.543903,-27.905157,8
-50.269604,-28.03079,11
-33.602795,-3.1307518,0
-1.4146947,-21.907728,8
13.481168,29.177809,21
-17.616316,20.831694,7
-6.8592296,28.86376,21
9.8471,19.129572,26
34.808838,23.500315,1
38.242645,-43.04414,27
50.907837,-12.912584,15
-8.60732,-16.878378,0
18.932072,6.058928,19
-21.605703,7.99182,20
14.497132,28.732176,26
-24.313444,-33.34922,8
15.720442,11.632997,19
39.75257,23.277664,1
49.786568,-16.438633,15
-12.749586,-42.018642,8
51.611412,-11.796282,15
-18.8136,-4.0409875,0
18.830015,-9.425792,19
-19.996883,-0.5038432,24
-25.49656,-41.292995,4
26.442364,-32.221657,12
24.61508,46.92534,21
-3.6395018,38.794075,19
-17.567411,22.628777,21
42.386066,4.668152,1
10.307742,51.59997,14
23.992619,-15.605011,12
-49.796593,13.541457,2
-49.570538,-2.7937987,22
11.945353,-4.731306,23
-2.7251582,-25.453432,12
-19.292366,31.757029,21
3.6464088,-46.99956,8
-8.574268,-8.943265,8
21.447012,-25.729445,12
-15.807534,-16.571388,1
30.196602,51.21127,14
-15.938524,-43.836613,4
-40.2257,-26.019272,11
39.855495,1.0041536,19
34.23756,1.9545022,1
-12.87209,15.608362,3
-13.282577,28.414919,21
-15.744053,-52.95679,4
43.68616,9.556559,1
-5.9746737,-27.322905,8
-47.45638,-26.138128,11
38.455257,-14.445211,15
-19.539583,-0.40007734,24
32.127083,36.16381,5
4.10858,4.6402183,17
-12.006443,43.579815,21
-5.6971874,-41.052658,11
-9.4380665,28.161533,21
2.4960954,-1.0519855,13
1.1278919,-46.142063,8
20.094088,6.0301094,19
-19.02898,11.405416,8
-4.9287224,-22.586702,8
-6.760817,-29.064987,8
-27.967087,-7.595946,8
-16.941639,-45.67084,4
22.17764,-45.857925,8
39.312527,-9.759211,15
-13.109192,27.330252,21
-31.936066,-3.1406636,0
29.375023,48.027,14
-17.769783,1.0882119,24
-48.393654,-25.003174,11
-36.383263,37.523827,21
-19.725866,-13.990795,21
3.0733776,-46.6574,8
-42.400814,27.730385,7
-24.20512,-22.702208,8
-26.32095,-25.431377,16
-21.50468,34.249348,21
44.122334,-10.207616,15
32.361256,38.585827,5
25.890774,-28.410912,12
-16.414991,-33.10748,8
5.2715807,55.182846,9
22.154058,36.42817,5
-18.903948,-14.130033,0
-13.911938,26.599163,21
2.5664246,30.885107,21
-22.205042,-5.0673237,8
-15.47088,44.777096,21
27.180845,32.86525,5
-4.5777745,-13.342572,11
-13.744413,-25.701857,8
-9.749777,-0.030239983,24
48.56233,-0.50741535,1
-39.583744,34.358406,9
-21.372866,39.991985,21
29.958918,-18.00874,12
24.5897,-24.418978,12
13.825308,10.65245,17
35.66709,9.733619,1
2.1044927,24.914093,26
-4.124543,-31.356361,8
-17.198685,-11.111782,19
-36.124126,24.820335,7
-29.380064,36.04634,7
-18.320435,-10.652551,8
19.713684,-45.122196,26
-8.402404,-6.58017,8
-1.4640478,-26.804033,8
7.7898507,-11.679933,17
14.92653,24.856112,26
0.330378,18.293823,2
20.637192,-28.239557,12
-46.798374,18.899084,7
-26.475784,-18.505594,22
19.280907,22.78545,26
35.30701,32.26345,5
25.142342,-24.96233,12
45.727253,-14.633991,15
1.7736137,-0.88962907,13
-26.726503,-45.999058,4
-7.9380054,46.182186,21
56.676052,-16.918224,26
-8.614024,-33.886715,8
-28.39806,-3.0455956,0
13.569006,-29.685516,10
26.104643,-33.862553,12
-14.457266,49.899193,21
-35.829338,-4.2806277,25
-20.736969,-3.1598437,15
18.200802,14.505707,19
-11.010095,41.64614,21
-51.488476,-4.438166,22
-26.843027,-2.2794664,25
54.22194,-20.630516,15
7.7914443,1.4932282,1
-39.158527,27.682335,21
-52.29059,-5.2526913,22
-46.824123,5.427251,7
25.53309,10.942138,19
20.007013,-50.93628,18
